claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-02327,PRD-73186,Tablet 11-inch Display,Electronics,Dell,DEL-ELE-170,SNDE841517,SNDE841517,SNDE841517,2024-08-05,810.73,Direct Manufacturer Store,2024-08-05,2026-08-05,Dell Care Protection,Standard,2025-02-15,2025-02-25,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,6,536,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02328,PRD-17805,Heavy-Duty Clothes Dryer,Appliances,Bosch,BOS-APP-544,SNBO884164,SNBO884164,SNBO884164,2025-03-05,733.63,Sears Appliance Outlet,2025-03-05,2028-03-04,Bosch Care Protection,Standard,2026-01-07,2026-01-08,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,10,787,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02329,PRD-34753,Ceramic Brake Pad Set,Automotive,Bosch Auto,BOS-AUT-639,SNBO727906,SNBO727906,SNBO727906,2024-11-28,125.91,NAPA Auto Parts,2024-11-28,2025-11-28,Bosch Auto Care Protection,Standard,2025-07-11,2025-07-17,Cosmetic Wear,Unspecified system degradation observed during normal operating routine.,Cosmetic Wear,7,140,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-02330,PRD-73040,Mirrorless Camera Body,Electronics,Sony,SON-ELE-204,SNSO846479,SNSO846479,SNSO846479,2023-05-13,1786.08,BestBuy,2023-05-13,2026-05-12,AssureX Extended Guard,Extended,2026-08-02,2026-08-10,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Manufacturing,38,-82,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02331,PRD-42741,Mirrorless Camera Body,Electronics,HP,HP-ELE-388,SNHP191055,SNHP191055,SNHP191055,2024-10-13,1539.4,B&H Photo,2024-10-13,2027-10-13,AssureX Extended Guard,Extended,2027-12-18,2027-12-20,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,38,-66,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02332,PRD-14117,OLED 4K Smart TV,Electronics,Asus,ASU-ELE-848,SNAS266037,SNAS266037,SNAS266037,2024-01-09,1348.39,BestBuy,2024-01-09,2027-01-08,AssureX Extended Guard,Extended,2025-10-31,2025-11-12,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,21,434,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02333,PRD-50783,Convection Microwave Oven,Appliances,Maytag,MAY-APP-450,SNMA902417,SNMA902417,SNMA902417,2024-07-08,394.13,Costco,2024-07-08,2027-07-08,Maytag Care Protection,Standard,2024-06-14,2024-07-14,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,0,1119,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-02334,PRD-36482,French Door Refrigerator,Appliances,GE Appliances,GE -APP-728,SNGE446893,SNGE446893,SNGE446893,2024-07-10,1875.79,Sears Appliance Outlet,2024-07-10,2027-07-10,GE Appliances Care Protection,Standard,2027-08-11,2027-08-17,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,37,-32,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02335,PRD-27733,Front-Load Washing Machine,Appliances,LG,LG-APP-340,SNLG962543,SNLG962543,SNLG962543,2023-10-26,739.27,Direct Factory Outlet,2023-10-26,2026-10-25,LG Care Protection,Standard,2024-10-17,2024-10-28,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,11,738,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02336,PRD-12993,Smart Dishwasher 24-inch,Appliances,GE Appliances,GE -APP-444,SNGE882984,SNGE882984,SNGE882984,2023-08-11,873.14,Costco,2023-08-11,2027-08-11,AssureX Extended Guard,Extended,2024-11-28,2024-11-29,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,15,986,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02337,PRD-50069,Galaxy Ultra Smartphone,Electronics,LG,LG-ELE-427,SNLG762953,SNLG762953,SNLG762953,2025-02-26,1248.38,B&H Photo,2025-02-26,2028-02-26,AssureX Extended Guard,Extended,2026-10-30,2026-11-02,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,20,484,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02338,PRD-69455,Mirrorless Camera Body,Electronics,Dell,DEL-ELE-776,SNDE242406,SNDE242406,SNDE242406,2024-01-23,1495.34,Direct Manufacturer Store,2024-01-23,2026-01-22,Dell Care Protection,Standard,2025-10-11,2025-10-16,Accidental Damage,Heavy object fell directly on top of the chassis during home move.,Accidental Damage,20,103,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-02339,PRD-30667,Convection Microwave Oven,Appliances,Maytag,MAY-APP-272,SNMA461629,SNMA461629,SNMA461629,2023-12-22,293.47,Home Depot,2023-12-22,2026-12-21,Maytag Care Protection,Standard,2025-11-04,2025-11-14,Motor Failure,Drive motor hums loudly but will not spin drum under normal load.,Manufacturing,22,412,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02340,PRD-88982,Electric Range Oven,Appliances,Bosch,BOS-APP-370,SNBO656502,SNBO656502,SNBO656502,2023-05-12,1369.0,Direct Factory Outlet,2023-05-12,2026-05-11,Bosch Care Protection,Standard,2025-07-01,2025-07-07,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,25,314,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02341,PRD-96089,Heavy-Duty Clothes Dryer,Appliances,KitchenAid,KIT-APP-817,SNKI712344,SNKI712344,SNKI712344,2024-03-31,768.42,Costco,2024-03-31,2027-03-31,KitchenAid Care Protection,Standard,2025-11-27,2025-12-02,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,19,489,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02342,PRD-59241,ProBook Laptop 15-inch,Electronics,HP,HP-ELE-410,SNHP263799,SNHP263799,SNHP263799,2025-02-08,1055.12,Direct Manufacturer Store,2025-02-08,2027-02-08,HP Care Protection,Standard,2025-11-26,2025-12-04,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,9,439,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02343,PRD-26375,Smart Watch Series 7,Electronics,Asus,ASU-ELE-713,SNAS820889,SNAS820889,SNAS820889,2024-04-12,394.48,BestBuy,2024-04-12,2027-04-12,AssureX Extended Guard,Extended,2024-08-09,2024-08-19,Electrical Failure,No current flowing to main motor despite active input power.,Component Failure,3,976,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-02344,PRD-17509,OLED 4K Smart TV,Electronics,HP,HP-ELE-860,SNHP234401,SNHP234401,SNHP234401,2024-04-25,1455.64,BestBuy,2024-04-25,2026-04-25,HP Care Protection,Standard,2025-10-02,2025-10-14,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Unauthorized Modification,17,205,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02345,PRD-39040,OLED 4K Smart TV,Electronics,Lenovo,LEN-ELE-789,SNLE360246,SNLE360246,SNLE360246,2024-04-08,1070.81,BestBuy,2024-04-08,2026-04-08,Lenovo Care Protection,Standard,2025-08-12,2025-08-20,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,16,239,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02346,PRD-47824,Electronic Fuel Injector Kit,Automotive,Brembo,BRE-AUT-431,SNBR983982,SNBR983997,SNBR983982,2023-10-06,386.82,O'Reilly Auto,2023-10-06,2024-10-05,Brembo Care Protection,Standard,2024-08-18,2024-08-25,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,10,48,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-02347,PRD-19206,OLED 4K Smart TV,Electronics,HP,HP-ELE-533,SNHP510267,SNHP510267,SNHP510267,2024-06-23,1270.11,Direct Manufacturer Store,2024-06-23,2026-06-23,HP Care Protection,Standard,2025-11-14,2025-11-16,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Electrical Failure,16,221,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-02348,PRD-49520,Electronic Fuel Injector Kit,Automotive,Continental Auto,CON-AUT-182,SNCO541836,SNCO541836,SNCO541836,2023-03-09,426.65,RockAuto,2023-03-09,2024-03-08,Continental Auto Care Protection,Standard,2023-08-08,2023-08-15,Material Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Component Failure,4,213,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-02349,PRD-19404,Tablet 11-inch Display,Electronics,HP,HP-ELE-421,SNHP225219,SNHP225219,SNHP225219,2023-12-07,733.36,BestBuy,2023-12-07,2025-12-06,HP Care Protection,Standard,2025-03-06,2025-03-10,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Manufacturing,14,275,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02350,PRD-62964,Galaxy Ultra Smartphone,Electronics,HP,HP-ELE-623,SNHP255808,SNHP255808,SNHP255808,2023-04-15,998.28,Direct Manufacturer Store,2023-04-15,2025-04-14,HP Care Protection,Standard,2023-09-12,2023-09-15,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,4,580,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02351,PRD-49868,Heavy-Duty Clothes Dryer,Appliances,Maytag,MAY-APP-998,SNMA506672,SNMA506672,SNMA506672,2025-03-27,865.51,Direct Factory Outlet,2025-03-27,2029-03-27,AssureX Extended Guard,Extended,2027-06-08,2027-06-21,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,26,658,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02352,PRD-44061,Active Noise Cancelling Headphones,Electronics,Lenovo,LEN-ELE-159,SNLE464384,SNLE464384,SNLE464384,2023-11-15,256.15,BestBuy,2023-11-15,2026-11-14,AssureX Extended Guard,Extended,2025-12-02,2025-12-17,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Electrical,24,347,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02353,PRD-27582,Smart Dishwasher 24-inch,Appliances,Samsung,SAM-APP-236,SNSA346478,SNSA346478,SNSA346478,2025-01-19,638.8,Home Depot,2025-01-19,2028-01-19,Samsung Care Protection,Standard,2026-08-21,2026-08-31,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,19,516,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02354,PRD-41944,Electric Range Oven,Appliances,Whirlpool,WHI-APP-192,SNWH698388,SNWH698388,SNWH698388,2024-12-25,1298.22,Costco,2024-12-25,2027-12-25,Whirlpool Care Protection,Standard,2026-11-25,2026-12-01,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,22,395,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02355,PRD-64680,ProBook Laptop 15-inch,Electronics,Apple,APP-ELE-297,SNAP112657,SNAP112657,SNAP112657,2024-12-31,863.0,B&H Photo,2024-12-31,2026-12-31,Apple Care Protection,Standard,2026-06-16,2026-06-24,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,17,198,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02356,PRD-10244,Front-Load Washing Machine,Appliances,LG,LG-APP-884,SNLG737519,SNLG737519,SNLG737519,2024-04-07,899.58,Home Depot,2024-04-07,2027-04-07,LG Care Protection,Standard,2024-10-24,2024-10-28,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,6,895,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02357,PRD-49925,Mirrorless Camera Body,Electronics,Apple,APP-ELE-885,SNAP649203,SNAP649203,SNAP649203,2024-08-14,1333.49,Target,2024-08-14,2026-08-14,Apple Care Protection,Standard,2025-12-19,2026-01-01,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,16,238,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02358,PRD-11686,Galaxy Ultra Smartphone,Electronics,Samsung,SAM-ELE-670,SNSA639861,SNSA639861,SNSA639861,2024-01-13,1125.07,Amazon Electronics,2024-01-13,2026-01-12,Samsung Care Protection,Standard,2025-09-30,2025-10-06,Display Defect,Backlight flickering continuously on left half of screen.,Unauthorized Modification,20,104,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02359,PRD-23497,Ceramic Brake Pad Set,Automotive,Continental Auto,CON-AUT-675,SNCO451106,SNCO451106,SNCO451106,2023-05-26,111.59,AutoZone,2023-05-26,2024-05-25,Continental Auto Care Protection,Standard,2024-10-11,2024-10-28,Seal or Gasket Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,16,-139,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02360,PRD-95318,Gaming Desktop Rig,Electronics,Dell,DEL-ELE-534,SNDE503636,SNDE503636,SNDE503636,2024-04-16,1863.5,Target,2024-04-16,2027-04-16,AssureX Extended Guard,Extended,2024-10-13,2024-10-24,Water Damage,Submerged in water during heavy basement storm leak.,Water Damage,5,915,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-02361,PRD-35230,Heavy-Duty Starter Motor,Automotive,K&N,K&N-AUT-695,SNK&640458,SNK&640458,SNK&640458,2023-11-09,250.11,AutoZone,2023-11-09,2025-11-08,AssureX Extended Guard,Extended,2026-01-11,2026-01-21,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,26,-64,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02362,PRD-96527,Smart Dishwasher 24-inch,Appliances,Bosch,BOS-APP-748,SNBO821939,SNBO821939,SNBO821939,2023-11-09,696.88,Home Depot,2023-11-09,2026-11-08,Bosch Care Protection,Standard,2025-05-05,2025-05-11,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Electrical Failure,17,552,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-02363,PRD-16217,Convection Microwave Oven,Appliances,LG,LG-APP-562,SNLG970808,SNLG970808,SNLG970808,2024-01-23,284.56,Sears Appliance Outlet,2024-01-23,2027-01-22,LG Care Protection,Standard,2026-05-26,2026-06-04,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,28,241,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02364,PRD-29891,ProBook Laptop 15-inch,Electronics,Samsung,SAM-ELE-817,SNSA999807,SNSA999807,SNSA999807,2024-03-17,985.28,B&H Photo,2024-03-17,2026-03-17,Samsung Care Protection,Standard,2026-08-12,2026-08-25,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Manufacturing,28,-148,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02365,PRD-19677,High Output Alternator,Automotive,Monroe,MON-AUT-619,SNMO627208,SNMO627208,SNMO627208,2024-05-24,411.33,AutoZone,2024-05-24,2025-05-24,Monroe Care Protection,Standard,2024-09-25,2024-10-05,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,4,241,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02366,PRD-67732,Gaming Desktop Rig,Electronics,Dell,DEL-ELE-843,SNDE189022,SNDE189059,SNDE189022,2024-10-05,1874.58,B&H Photo,2024-10-05,2026-10-05,Dell Care Protection,Standard,2026-04-08,2026-04-11,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Manufacturing,18,180,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-02367,PRD-27175,Mirrorless Camera Body,Electronics,HP,HP-ELE-825,SNHP690928,SNHP690928,SNHP690928,2025-05-24,1619.02,BestBuy,2025-05-24,2027-05-24,HP Care Protection,Standard,2026-06-24,2026-07-08,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,13,334,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02368,PRD-61784,Tablet 11-inch Display,Electronics,LG,LG-ELE-569,SNLG603586,SNLG603586,SNLG603586,2023-04-30,769.25,Target,2023-04-30,2025-04-29,LG Care Protection,Standard,2024-11-28,2024-12-05,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,18,152,3,True,True,True,True,True,True,0,False,False,False,True,Manual Review Required
CLM-02369,PRD-87901,French Door Refrigerator,Appliances,KitchenAid,KIT-APP-824,SNKI710921,SNKI710921,SNKI710921,2024-06-22,1904.52,Sears Appliance Outlet,2024-06-22,2028-06-22,AssureX Extended Guard,Extended,2027-06-12,2027-06-16,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Unauthorized Modification,35,376,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02370,PRD-25338,Performance Shock Absorbers,Automotive,K&N,K&N-AUT-874,SNK&297414,SNK&297414,SNK&297414,2024-03-18,381.31,AutoZone,2024-03-18,2025-03-18,K&N Care Protection,Standard,2024-06-19,2024-06-30,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,3,272,1,True,True,False,True,True,True,1,False,False,False,False,Likely Valid
CLM-02371,PRD-80111,Active Noise Cancelling Headphones,Electronics,HP,HP-ELE-519,SNHP136005,SNHP136005,SNHP136005,2023-03-06,317.01,Target,2023-03-06,2026-03-05,AssureX Extended Guard,Extended,2023-04-06,2023-04-17,Water Damage,Submerged in water during heavy basement storm leak.,Water Damage,1,1064,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-02372,PRD-30701,Active Noise Cancelling Headphones,Electronics,Dell,DEL-ELE-663,SNDE675807,SNDE675807,SNDE675807,2023-01-18,249.22,BestBuy,2023-01-18,2026-01-17,AssureX Extended Guard,Extended,2025-10-20,2025-10-27,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Unauthorized Modification,33,89,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02373,PRD-39332,Smart Watch Series 7,Electronics,Dell,DEL-ELE-328,SNDE409579,SNDE409579,SNDE409579,2024-08-06,462.74,Direct Manufacturer Store,2024-08-06,2026-08-06,Dell Care Protection,Standard,2026-01-12,2026-01-13,Component Failure,Sensor module stopped transmitting readings to the main board.,Unauthorized Modification,17,206,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02374,PRD-74275,French Door Refrigerator,Appliances,KitchenAid,KIT-APP-455,SNKI525335,SNKI525335,SNKI525335,2024-03-21,1781.99,Sears Appliance Outlet,2024-03-21,2027-03-21,KitchenAid Care Protection,Standard,2027-01-16,2027-01-24,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Unauthorized Modification,33,64,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02375,PRD-88248,Active Noise Cancelling Headphones,Electronics,Asus,ASU-ELE-715,SNAS355840,SNAS355840,SNAS355840,2023-01-09,246.5,B&H Photo,2023-01-09,2025-01-08,Asus Care Protection,Standard,2023-09-13,2023-09-20,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,8,483,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-02376,PRD-17619,Tablet 11-inch Display,Electronics,Sony,SON-ELE-629,SNSO627028,SNSO627028,SNSO627028,2023-09-07,663.98,BestBuy,2023-09-07,2025-09-06,Sony Care Protection,Standard,2024-04-11,2024-04-13,Electrical Failure,No current flowing to main motor despite active input power.,Electrical,7,513,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02377,PRD-16383,Front-Load Washing Machine,Appliances,Samsung,SAM-APP-423,SNSA385340,SNSA385340,SNSA385340,2023-02-20,1057.21,Direct Factory Outlet,2023-02-20,2026-02-19,Samsung Care Protection,Standard,2025-01-12,2025-01-13,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,22,403,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-02378,PRD-19219,Smart Watch Series 7,Electronics,HP,HP-ELE-887,SNHP868937,SNHP868937,SNHP868937,2023-03-28,341.22,BestBuy,2023-03-28,2025-03-27,HP Care Protection,Standard,2024-03-01,2024-03-05,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,11,391,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02379,PRD-47100,Heavy-Duty Clothes Dryer,Appliances,Maytag,MAY-APP-337,SNMA761446,SNMA761446,SNMA761446,2024-01-15,778.89,Costco,2024-01-15,2028-01-15,AssureX Extended Guard,Extended,2025-06-03,2025-06-13,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,16,956,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-02380,PRD-85397,Galaxy Ultra Smartphone,Electronics,LG,LG-ELE-315,SNLG212525,SNLG212525,SNLG212525,2024-08-10,1078.67,B&H Photo,2024-08-10,2027-08-10,AssureX Extended Guard,Extended,2025-03-31,2025-04-09,Electrical Failure,Internal circuit shorted during regular use with standard power supply.,Electrical,7,862,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02381,PRD-56984,Heavy-Duty Clothes Dryer,Appliances,Bosch,BOS-APP-654,SNBO768363,SNBO768363,SNBO768363,2023-04-16,761.0,Lowe's,2023-04-16,2026-04-15,Bosch Care Protection,Standard,2023-12-24,2024-01-08,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,8,843,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02382,PRD-33781,Mirrorless Camera Body,Electronics,Sony,SON-ELE-270,SNSO793980,SNSO793980,SNSO793980,2024-05-02,1567.4,BestBuy,2024-05-02,2027-05-02,AssureX Extended Guard,Extended,2027-07-19,2027-07-25,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Manufacturing,38,-78,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-02383,PRD-14754,Heavy-Duty Clothes Dryer,Appliances,Samsung,SAM-APP-528,SNSA591006,SNSA591006,SNSA591006,2024-08-24,804.54,Costco,2024-08-24,2027-08-24,Samsung Care Protection,Standard,2026-07-25,2026-08-04,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,22,395,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02384,PRD-71654,Heavy-Duty Starter Motor,Automotive,K&N,K&N-AUT-117,SNK&779126,SNK&779126,SNK&779126,2025-05-04,243.1,RockAuto,2025-05-04,2026-05-04,K&N Care Protection,Standard,2025-10-27,2025-11-01,Premature Wear,"Brake pad friction compound deteriorated within 2,000 miles of highway driving.",Unauthorized Modification,5,189,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02385,PRD-93052,Active Noise Cancelling Headphones,Electronics,Lenovo,LEN-ELE-264,SNLE824126,SNLE824126,SNLE824126,2024-11-26,322.7,Amazon Electronics,2024-11-26,2026-11-26,Lenovo Care Protection,Standard,2025-06-15,2025-06-22,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,6,529,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02386,PRD-39158,Mirrorless Camera Body,Electronics,HP,HP-ELE-672,SNHP183723,SNHP183723,SNHP183723,2023-12-13,1552.04,BestBuy,2023-12-13,2025-12-12,HP Care Protection,Standard,2025-12-19,2025-12-23,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,24,-7,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-02387,PRD-87714,Electronic Fuel Injector Kit,Automotive,ACDelco,ACD-AUT-515,SNAC983127,SNAC983127,SNAC983127,2023-08-01,432.99,AutoZone,2023-08-01,2024-07-31,ACDelco Care Protection,Standard,2024-04-06,2024-04-07,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Manufacturing,8,116,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-02388,PRD-41224,Mirrorless Camera Body,Electronics,Asus,ASU-ELE-134,SNAS474888,SNAS474888,SNAS474888,2023-01-21,1524.52,Amazon Electronics,2023-01-21,2025-01-20,Asus Care Protection,Standard,2023-03-05,2023-03-12,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Unauthorized Modification,1,687,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02389,PRD-59545,Mirrorless Camera Body,Electronics,Apple,APP-ELE-877,SNAP726103,SNAP726103,SNAP726103,2024-05-17,1506.35,Amazon Electronics,2024-05-17,2026-05-17,Apple Care Protection,Standard,2025-09-22,2025-10-07,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,16,237,1,True,True,False,True,True,True,1,False,False,False,False,Likely Valid
CLM-02390,PRD-51465,Convection Microwave Oven,Appliances,Samsung,SAM-APP-364,SNSA831920,SNSA831920,SNSA831920,2023-12-22,318.53,Sears Appliance Outlet,2023-12-22,2027-12-22,AssureX Extended Guard,Extended,2025-01-18,2025-01-24,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,12,1068,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02391,PRD-95812,ProBook Laptop 15-inch,Electronics,LG,LG-ELE-976,SNLG438835,SNLG438835,SNLG438835,2023-03-17,769.93,Target,2023-03-17,2025-03-16,LG Care Protection,Standard,2024-04-24,2024-04-26,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,13,326,3,True,True,True,True,True,True,0,False,False,False,False,Manual Review Required
CLM-02392,PRD-19773,Electronic Fuel Injector Kit,Automotive,ACDelco,ACD-AUT-355,SNAC925592,SNAC925592,SNAC925592,2024-05-11,396.01,O'Reilly Auto,2024-05-11,2026-05-11,AssureX Extended Guard,Extended,2025-03-30,2025-04-11,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Unauthorized Modification,10,407,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02393,PRD-11211,Heavy-Duty Clothes Dryer,Appliances,Whirlpool,WHI-APP-523,SNWH887382,SNWH887382,SNWH887382,2025-04-26,957.01,Direct Factory Outlet,2025-04-26,2028-04-25,Whirlpool Care Protection,Standard,2027-03-07,2027-03-19,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,22,415,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02394,PRD-66141,French Door Refrigerator,Appliances,KitchenAid,KIT-APP-281,SNKI896290,SNKI896290,SNKI896290,2023-03-22,1670.32,Direct Factory Outlet,2023-03-22,2026-03-21,KitchenAid Care Protection,Standard,2025-06-03,2025-06-08,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,26,291,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
