claim_id,product_id,product_name,product_category,brand,model_number,serial_number_entered,serial_number_on_receipt,serial_number_on_warranty_card,purchase_date,purchase_price,retailer,warranty_start,warranty_end,warranty_provider,warranty_type,fault_date,claim_submission_date,fault_type,fault_description,damage_type,product_age_months,remaining_warranty_days,repair_history_count,previous_repair_authorized,receipt_uploaded,warranty_card_uploaded,product_image_uploaded,fault_evidence_uploaded,repair_report_uploaded,missing_doc_count,serial_mismatch_flag,date_contradiction_flag,excluded_damage,duplicate_claim_flag,class_label
CLM-00037,PRD-89993,Heavy-Duty Starter Motor,Automotive,Brembo,BRE-AUT-282,SNBR561976,SNBR561976,SNBR561976,2024-09-01,228.22,Advance Auto Parts,2024-09-01,2025-09-01,Brembo Care Protection,Standard,2025-04-08,2025-04-16,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,7,146,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00962,PRD-46908,Front-Load Washing Machine,Appliances,Samsung,SAM-APP-913,SNSA242691,SNSA242691,SNSA242691,2024-06-03,932.03,Home Depot,2024-06-03,2028-06-03,AssureX Extended Guard,Extended,2025-12-16,2025-12-29,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,18,900,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01565,PRD-72951,High Output Alternator,Automotive,Monroe,MON-AUT-136,SNMO764978,SNMO764978,SNMO764978,2024-08-16,419.13,Advance Auto Parts,2024-08-16,2026-08-16,AssureX Extended Guard,Extended,2025-07-12,2025-07-22,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,10,400,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02254,PRD-65201,Smart Watch Series 7,Electronics,LG,LG-ELE-769,SNLG129160,SNLG129160,SNLG129160,2023-12-03,377.67,B&H Photo,2023-12-03,2025-12-02,LG Care Protection,Standard,2024-06-23,2024-07-05,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,6,527,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00721,PRD-88675,OLED 4K Smart TV,Electronics,Lenovo,LEN-ELE-613,SNLE868344,SNLE868344,SNLE868344,2023-03-21,1401.42,B&H Photo,2023-03-21,2026-03-20,AssureX Extended Guard,Extended,2025-04-17,2025-04-21,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,24,337,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00999,PRD-71543,Electronic Fuel Injector Kit,Automotive,Denso,DEN-AUT-537,SNDE191338,SNDE191338,SNDE191338,2024-09-08,442.22,AutoZone,2024-09-08,2025-09-08,Denso Care Protection,Standard,2026-02-16,2026-03-04,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,17,-161,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00201,PRD-75767,ABS Wheel Speed Sensor,Automotive,Brembo,BRE-AUT-177,SNBR476536,SNBR476536,SNBR476536,2025-03-07,115.01,O'Reilly Auto,2025-03-07,2026-03-07,Brembo Care Protection,Standard,2025-11-17,2025-11-22,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Manufacturing,8,110,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-02168,PRD-50714,OLED 4K Smart TV,Electronics,Asus,ASU-ELE-386,SNAS199382,SNAS199382,SNAS199382,2025-05-07,1472.45,BestBuy,2025-05-07,2028-05-06,AssureX Extended Guard,Extended,2028-02-21,2028-02-23,Display Defect,Backlight flickering continuously on left half of screen.,Unauthorized Modification,33,75,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00711,PRD-64784,Convection Microwave Oven,Appliances,Maytag,MAY-APP-467,SNMA633595,SNMA633595,SNMA633595,2024-01-01,311.22,Costco,2024-01-01,2026-12-31,Maytag Care Protection,Standard,2025-04-06,2025-04-10,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,15,634,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00641,PRD-10001,Ceramic Brake Pad Set,Automotive,K&N,K&N-AUT-734,SNK&152458,SNK&152458,SNK&152458,2024-04-16,143.14,O'Reilly Auto,2024-04-16,2026-04-16,AssureX Extended Guard,Extended,2025-12-18,2025-12-21,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Component Failure,20,119,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00134,PRD-72601,Performance Shock Absorbers,Automotive,Continental Auto,CON-AUT-185,SNCO404824,SNCO404824,SNCO404824,2024-04-11,394.17,AutoZone,2024-04-11,2025-04-11,Continental Auto Care Protection,Standard,2024-10-11,2024-10-25,Racing or Off-Road Use,Vehicle modified for off-road rock crawling causing extreme impact stress.,Racing or Off-Road Use,6,182,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01501,PRD-43342,Heavy-Duty Clothes Dryer,Appliances,LG,LG-APP-411,SNLG365449,SNLG365449,SNLG365449,2024-05-28,980.72,Lowe's,2024-05-28,2027-05-28,LG Care Protection,Standard,2025-08-22,2025-08-29,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,14,644,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-01888,PRD-82573,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-432,SNDE417180,SNDE417180,SNDE417180,2023-05-16,860.76,BestBuy,2023-05-16,2025-05-15,Dell Care Protection,Standard,2024-04-19,2024-05-01,Jailbreaking or Rooting,Unspecified system degradation observed during normal operating routine.,Jailbreaking or Rooting,11,391,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00038,PRD-19229,Convection Microwave Oven,Appliances,Whirlpool,WHI-APP-832,SNWH371577,SNWH371577,SNWH371577,2024-01-25,285.22,Home Depot,2024-01-25,2028-01-25,AssureX Extended Guard,Extended,2024-09-19,2024-10-04,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,7,1223,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02047,PRD-77530,Electric Range Oven,Appliances,Whirlpool,WHI-APP-260,SNWH609628,SNWH609628,SNWH609628,2023-08-03,998.95,Lowe's,2023-08-03,2027-08-03,AssureX Extended Guard,Extended,2024-12-15,2024-12-29,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,16,961,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00887,PRD-66270,Gaming Desktop Rig,Electronics,Lenovo,LEN-ELE-659,SNLE360733,SNLE360733,SNLE360733,2023-02-09,2105.56,Direct Manufacturer Store,2023-02-09,2025-02-08,Lenovo Care Protection,Standard,2024-08-15,2024-08-20,Electrical Failure,No current flowing to main motor despite active input power.,Unauthorized Modification,18,177,2,False,True,True,True,True,False,1,False,False,True,True,Likely Invalid
CLM-02059,PRD-48496,Galaxy Ultra Smartphone,Electronics,LG,LG-ELE-130,SNLG627163,SNLG627163,SNLG627163,2023-11-09,1015.93,BestBuy,2023-11-09,2025-11-08,LG Care Protection,Standard,2024-03-08,2024-03-14,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Unauthorized Modification,3,610,4,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01798,PRD-75957,Heavy-Duty Clothes Dryer,Appliances,Bosch,BOS-APP-912,SNBO679521,SNBO679521,SNBO679521,2025-05-01,979.34,Sears Appliance Outlet,2025-05-01,2028-04-30,Bosch Care Protection,Standard,2027-01-21,2027-02-01,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,20,465,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01086,PRD-74835,Active Noise Cancelling Headphones,Electronics,Asus,ASU-ELE-897,SNAS771185,SNAS771185,SNAS771185,2023-09-01,254.04,Target,2023-09-01,2026-08-31,AssureX Extended Guard,Extended,2023-07-26,2023-09-13,Display Defect,Backlight flickering continuously on left half of screen.,Manufacturing,0,1132,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-01868,PRD-68829,ProBook Laptop 15-inch,Electronics,Dell,DEL-ELE-106,SNDE630389,SNDE630389,SNDE630389,2025-05-21,1060.44,Target,2025-05-21,2027-05-21,Dell Care Protection,Standard,2026-11-06,2026-11-11,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,17,196,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00207,PRD-33283,Mirrorless Camera Body,Electronics,Asus,ASU-ELE-195,SNAS279750,SNAS279750,SNAS279750,2023-02-19,1293.0,Direct Manufacturer Store,2023-02-19,2026-02-18,AssureX Extended Guard,Extended,2026-02-20,2026-02-22,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,36,-2,0,True,True,True,True,True,False,0,False,False,False,False,Manual Review Required
CLM-00825,PRD-34458,Heavy-Duty Starter Motor,Automotive,Denso,DEN-AUT-181,SNDE817718,SNDE817718,SNDE817718,2025-04-08,291.78,O'Reilly Auto,2025-04-08,2026-04-08,Denso Care Protection,Standard,2026-01-10,2026-01-13,Material Failure,No current flowing to main motor despite active input power.,Electrical Failure,9,88,0,True,True,True,True,False,False,1,False,False,False,False,Manual Review Required
CLM-01519,PRD-62525,OLED 4K Smart TV,Electronics,Apple,APP-ELE-248,SNAP487236,SNAP487236,SNAP487236,2024-04-07,1311.75,Amazon Electronics,2024-04-07,2026-04-07,Apple Care Protection,Standard,2026-06-03,2026-06-22,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Manufacturing,25,-57,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-00516,PRD-39979,Electronic Fuel Injector Kit,Automotive,Monroe,MON-AUT-769,SNMO724143,SNMO724143,SNMO724143,2024-02-13,489.51,O'Reilly Auto,2024-02-13,2026-02-12,AssureX Extended Guard,Extended,2025-08-13,2025-08-27,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,17,183,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00238,PRD-40773,Galaxy Ultra Smartphone,Electronics,Lenovo,LEN-ELE-383,SNLE167384,SNLE167384,SNLE167384,2025-01-12,985.87,Direct Manufacturer Store,2025-01-12,2028-01-12,AssureX Extended Guard,Extended,2028-02-03,2028-02-06,Software Malfunction,System firmware entered boot loop following manufacturer OTA update.,Manufacturing,36,-22,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01080,PRD-14093,Smart Watch Series 7,Electronics,Samsung,SAM-ELE-265,SNSA534577,SNSA534577,SNSA534577,2023-06-25,479.31,BestBuy,2023-06-25,2025-06-24,Samsung Care Protection,Standard,2024-05-17,2024-05-23,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,10,403,0,True,True,False,True,True,False,1,False,False,False,False,Likely Valid
CLM-02486,PRD-97098,Gaming Desktop Rig,Electronics,LG,LG-ELE-864,SNLG566726,SNLG566726,SNLG566726,2023-04-17,2049.69,Direct Manufacturer Store,2023-04-17,2026-04-16,AssureX Extended Guard,Extended,2025-09-11,2025-09-23,Accidental Damage,Dropped on concrete driveway resulting in shattered enclosure and severed cable.,Accidental Damage,28,217,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01605,PRD-23317,Front-Load Washing Machine,Appliances,KitchenAid,KIT-APP-881,SNKI988135,SNKI988135,SNKI988135,2023-09-27,740.19,Direct Factory Outlet,2023-09-27,2026-09-26,KitchenAid Care Protection,Standard,2024-09-07,2024-09-15,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,11,749,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-01228,PRD-33953,Electric Range Oven,Appliances,Samsung,SAM-APP-730,SNSA692059,SNSA692059,SNSA692059,2023-03-05,1018.07,Sears Appliance Outlet,2023-03-05,2026-03-04,Samsung Care Protection,Standard,2023-01-26,2023-03-17,Thermostat Malfunction,"Thermostat stuck open, temperature never reaches target threshold.",Manufacturing,0,1133,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-01589,PRD-94325,OLED 4K Smart TV,Electronics,Dell,DEL-ELE-736,SNDE716940,SNDE716940,SNDE716940,2023-03-14,1047.93,BestBuy,2023-03-14,2025-03-13,Dell Care Protection,Standard,2025-07-15,2025-07-28,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Manufacturing,28,-124,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01791,PRD-64832,Front-Load Washing Machine,Appliances,Samsung,SAM-APP-312,SNSA823603,SNSA823603,SNSA823603,2023-01-17,738.7,Lowe's,2023-01-17,2027-01-17,AssureX Extended Guard,Extended,2023-11-07,2023-11-11,Pest Infestation Damage,Unspecified system degradation observed during normal operating routine.,Pest Infestation Damage,9,1167,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00110,PRD-65426,ABS Wheel Speed Sensor,Automotive,Monroe,MON-AUT-499,SNMO944986,SNMO944986,SNMO944986,2023-12-05,109.19,Advance Auto Parts,2023-12-05,2024-12-04,Monroe Care Protection,Standard,2025-02-06,2025-02-14,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,14,-64,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
CLM-01311,PRD-68058,Gaming Desktop Rig,Electronics,Sony,SON-ELE-511,SNSO413249,SNSO413249,SNSO413249,2023-01-06,2112.78,BestBuy,2023-01-06,2025-01-05,Sony Care Protection,Standard,2023-03-30,2023-04-03,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,2,647,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00789,PRD-44574,Heavy-Duty Clothes Dryer,Appliances,GE Appliances,GE -APP-246,SNGE751353,SNGE751353,SNGE751353,2024-03-27,747.47,Direct Factory Outlet,2024-03-27,2027-03-27,GE Appliances Care Protection,Standard,2025-01-03,2025-01-07,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,9,813,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00135,PRD-64135,Galaxy Ultra Smartphone,Electronics,Sony,SON-ELE-146,SNSO638354,SNSO638354,SNSO638354,2023-05-27,892.16,Target,2023-05-27,2026-05-26,AssureX Extended Guard,Extended,2025-06-22,2025-06-27,Display Defect,Vertical colored line artifacts appeared across OLED panel without impact.,Manufacturing,24,338,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-02056,PRD-62075,Front-Load Washing Machine,Appliances,Whirlpool,WHI-APP-894,SNWH260477,SNWH260477,SNWH260477,2024-07-13,889.38,Costco,2024-07-13,2027-07-13,Whirlpool Care Protection,Standard,2025-02-26,2025-03-03,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,7,867,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01323,PRD-28442,Galaxy Ultra Smartphone,Electronics,Lenovo,LEN-ELE-151,SNLE980185,SNLE980185,SNLE980185,2024-10-10,1066.13,Direct Manufacturer Store,2024-10-10,2026-10-10,Lenovo Care Protection,Standard,2025-08-11,2025-08-18,Electrical Failure,No current flowing to main motor despite active input power.,Electrical,10,425,1,True,True,False,True,True,True,1,False,False,False,False,Likely Valid
CLM-01698,PRD-48319,OLED 4K Smart TV,Electronics,Lenovo,LEN-ELE-592,SNLE660520,SNLE660520,SNLE660520,2025-04-23,1456.1,B&H Photo,2025-04-23,2027-04-23,Lenovo Care Protection,Standard,2025-06-05,2025-06-15,Physical Impact,Unspecified system degradation observed during normal operating routine.,Physical Impact,1,687,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01408,PRD-69168,Electric Range Oven,Appliances,Whirlpool,WHI-APP-743,SNWH834796,SNWH834796,SNWH834796,2024-06-24,1256.41,Costco,2024-06-24,2028-06-24,AssureX Extended Guard,Extended,2025-08-30,2025-09-05,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,14,1029,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02145,PRD-46631,French Door Refrigerator,Appliances,LG,LG-APP-725,SNLG919087,SNLG919087,SNLG919087,2024-07-11,1886.85,Direct Factory Outlet,2024-07-11,2027-07-11,LG Care Protection,Standard,2025-06-15,2025-06-18,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,11,756,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01612,PRD-10508,Heavy-Duty Clothes Dryer,Appliances,Bosch,BOS-APP-377,SNBO620690,SNBO620690,SNBO620690,2023-01-18,863.34,Home Depot,2023-01-18,2026-01-17,Bosch Care Protection,Standard,2025-02-02,2025-02-06,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,24,349,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02368,PRD-61784,Tablet 11-inch Display,Electronics,LG,LG-ELE-569,SNLG603586,SNLG603586,SNLG603586,2023-04-30,769.25,Target,2023-04-30,2025-04-29,LG Care Protection,Standard,2024-11-28,2024-12-05,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,18,152,3,True,True,True,True,True,True,0,False,False,False,True,Manual Review Required
CLM-00210,PRD-42353,High Output Alternator,Automotive,Bosch Auto,BOS-AUT-556,SNBO167077,SNBO167077,SNBO167077,2025-03-27,401.14,RockAuto,2025-03-27,2026-03-27,Bosch Auto Care Protection,Standard,2025-10-12,2025-10-27,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Electrical,6,166,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02403,PRD-17822,Active Noise Cancelling Headphones,Electronics,Samsung,SAM-ELE-251,SNSA917323,SNSA917359,SNSA917323,2025-03-25,320.78,B&H Photo,2025-03-25,2028-03-24,AssureX Extended Guard,Extended,2027-08-07,2027-08-16,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Manufacturing,28,230,0,True,True,True,True,True,False,0,True,False,False,False,Manual Review Required
CLM-01514,PRD-21386,Heavy-Duty Starter Motor,Automotive,ACDelco,ACD-AUT-494,SNAC200105,SNAC200105,SNAC200105,2024-05-08,324.76,Advance Auto Parts,2024-05-08,2026-05-08,AssureX Extended Guard,Extended,2024-04-08,2024-05-18,Electrical Component Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,0,760,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-01886,PRD-85481,Active Noise Cancelling Headphones,Electronics,Lenovo,LEN-ELE-396,SNLE775267,SNLE775267,SNLE775267,2024-01-25,331.58,BestBuy,2024-01-25,2026-01-24,Lenovo Care Protection,Standard,2024-08-11,2024-08-24,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,6,531,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01508,PRD-49308,French Door Refrigerator,Appliances,LG,LG-APP-462,SNLG140319,SNLG140319,SNLG140319,2024-06-17,1793.01,Home Depot,2024-06-17,2027-06-17,LG Care Protection,Standard,2025-01-25,2025-01-30,Power Surge Damage,Unspecified system degradation observed during normal operating routine.,Power Surge Damage,7,873,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-01334,PRD-39800,Smart Watch Series 7,Electronics,Sony,SON-ELE-295,SNSO985400,SNSO985400,SNSO985400,2023-05-30,388.97,BestBuy,2023-05-30,2026-05-29,AssureX Extended Guard,Extended,2026-02-17,2026-02-22,Display Defect,Backlight flickering continuously on left half of screen.,Unauthorized Modification,32,101,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-00817,PRD-53369,French Door Refrigerator,Appliances,Maytag,MAY-APP-262,SNMA233037,SNMA233037,SNMA233037,2023-02-22,1930.99,Home Depot,2023-02-22,2026-02-21,Maytag Care Protection,Standard,2025-02-10,2025-02-17,Control Board Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,23,376,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00703,PRD-75388,Electronic Fuel Injector Kit,Automotive,ACDelco,ACD-AUT-378,SNAC444094,SNAC444094,SNAC444094,2024-09-20,514.91,O'Reilly Auto,2024-09-20,2025-09-20,ACDelco Care Protection,Standard,2025-04-13,2025-04-18,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,6,160,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02424,PRD-46312,Smart Dishwasher 24-inch,Appliances,LG,LG-APP-503,SNLG653515,SNLG653515,SNLG653515,2025-04-03,841.38,Direct Factory Outlet,2025-04-03,2029-04-03,AssureX Extended Guard,Extended,2029-02-11,2029-02-19,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,46,51,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00666,PRD-19514,Electric Range Oven,Appliances,Maytag,MAY-APP-248,SNMA897460,SNMA897460,SNMA897460,2025-05-29,964.92,Direct Factory Outlet,2025-05-29,2028-05-28,Maytag Care Protection,Standard,2026-07-19,2026-07-30,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,13,679,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00183,PRD-42821,Ceramic Brake Pad Set,Automotive,K&N,K&N-AUT-706,SNK&935946,SNK&935946,SNK&935946,2024-01-19,132.06,O'Reilly Auto,2024-01-19,2025-01-18,K&N Care Protection,Standard,2024-07-12,2024-07-16,Material Failure,Unspecified system degradation observed during normal operating routine.,Manufacturing,5,190,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01011,PRD-98467,Electric Range Oven,Appliances,Maytag,MAY-APP-888,SNMA294379,SNMA294379,SNMA294379,2023-02-13,993.01,Costco,2023-02-13,2027-02-13,AssureX Extended Guard,Extended,2024-09-01,2024-09-13,Electrical Wiring Defect,Unspecified system degradation observed during normal operating routine.,Electrical,18,895,1,True,True,True,True,True,True,0,False,False,False,False,Likely Valid
CLM-00839,PRD-23875,Electric Range Oven,Appliances,Whirlpool,WHI-APP-323,SNWH944507,SNWH944507,SNWH944507,2023-07-27,1292.97,Direct Factory Outlet,2023-07-27,2026-07-26,Whirlpool Care Protection,Standard,2024-03-11,2024-03-14,Motor Failure,"Motor winding resistance out of spec, causing tripping.",Manufacturing,7,867,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00302,PRD-61196,Front-Load Washing Machine,Appliances,Maytag,MAY-APP-896,SNMA787712,SNMA787712,SNMA787712,2024-11-24,772.34,Lowe's,2024-11-24,2028-11-24,AssureX Extended Guard,Extended,2027-10-13,2027-10-15,Manufacturing Defect,Device shut down unexpectedly and fails to power back on under normal conditions.,Manufacturing,34,408,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-01161,PRD-86898,ProBook Laptop 15-inch,Electronics,LG,LG-ELE-841,SNLG167919,SNLG167919,SNLG167919,2024-10-14,902.1,B&H Photo,2024-10-14,2026-10-14,LG Care Protection,Standard,2026-01-01,2026-01-06,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Component Failure,14,286,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-02276,PRD-50489,High Output Alternator,Automotive,Brembo,BRE-AUT-940,SNBR894569,SNBR894569,SNBR894569,2025-04-02,312.69,O'Reilly Auto,2025-04-02,2026-04-02,Brembo Care Protection,Standard,2025-03-17,2025-04-22,Manufacturing Defect,Internal solder joint loosened causing intermittent power disconnects.,Manufacturing,0,381,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-00606,PRD-32159,Convection Microwave Oven,Appliances,Maytag,MAY-APP-116,SNMA752069,SNMA752069,SNMA752069,2024-07-21,386.05,Costco,2024-07-21,2027-07-21,Maytag Care Protection,Standard,2025-07-16,2025-07-25,Compressor Failure,"Cooling cycle fails to start, compressor is non-responsive.",Manufacturing,11,735,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-02163,PRD-33946,Mirrorless Camera Body,Electronics,LG,LG-ELE-715,SNLG300501,SNLG300501,SNLG300501,2024-11-27,1677.48,Direct Manufacturer Store,2024-11-27,2026-11-27,LG Care Protection,Standard,2025-09-10,2025-09-11,Component Failure,Sensor module stopped transmitting readings to the main board.,Manufacturing,9,443,0,True,False,True,True,True,False,1,False,False,False,False,Likely Invalid
CLM-00111,PRD-51482,Performance Shock Absorbers,Automotive,K&N,K&N-AUT-157,SNK&614178,SNK&614178,SNK&614178,2025-04-27,404.09,AutoZone,2025-04-27,2027-04-27,AssureX Extended Guard,Extended,2026-02-03,2026-02-08,Premature Wear,Bushing cracked prematurely during regular non-commercial transit.,Unauthorized Modification,9,448,3,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-02383,PRD-14754,Heavy-Duty Clothes Dryer,Appliances,Samsung,SAM-APP-528,SNSA591006,SNSA591006,SNSA591006,2024-08-24,804.54,Costco,2024-08-24,2027-08-24,Samsung Care Protection,Standard,2026-07-25,2026-08-04,Compressor Failure,Compressor clicking repeatedly and unable to compress refrigerant.,Manufacturing,22,395,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00657,PRD-38384,Smart Watch Series 7,Electronics,Dell,DEL-ELE-135,SNDE438556,SNDE438556,SNDE438556,2024-09-29,388.6,Target,2024-09-29,2026-09-29,Dell Care Protection,Standard,2025-01-21,2025-02-01,Electrical Failure,Capacitor blown on the primary controller board without power surge.,Electrical,3,616,0,True,True,True,True,True,False,0,False,False,False,False,Likely Valid
CLM-00482,PRD-88555,OLED 4K Smart TV,Electronics,LG,LG-ELE-224,SNLG613405,SNLG613405,SNLG613405,2024-07-27,1240.92,BestBuy,2024-07-27,2026-07-27,LG Care Protection,Standard,2025-08-06,2025-08-17,Software Malfunction,Main OS freezes on start screen; hardware diagnostic passes.,Unauthorized Modification,12,355,2,False,True,True,True,True,False,1,False,False,True,False,Likely Invalid
CLM-01621,PRD-44028,Electric Range Oven,Appliances,KitchenAid,KIT-APP-396,SNKI423003,SNKI423003,SNKI423003,2024-12-14,967.3,Home Depot,2024-12-14,2027-12-14,KitchenAid Care Protection,Standard,2024-11-27,2024-12-28,Thermostat Malfunction,Temperature reading fluctuating wildly causing erratic operation.,Manufacturing,0,1112,0,True,True,True,True,True,False,0,False,True,False,False,Manual Review Required
CLM-01743,PRD-30547,Active Noise Cancelling Headphones,Electronics,Asus,ASU-ELE-467,SNAS204622,SNAS204622,SNAS204622,2023-08-14,296.45,Target,2023-08-14,2025-08-13,Asus Care Protection,Standard,2024-12-19,2025-01-01,Physical Impact,Unspecified system degradation observed during normal operating routine.,Physical Impact,16,237,0,True,True,True,True,True,False,0,False,False,True,False,Likely Invalid
CLM-00788,PRD-76725,Mirrorless Camera Body,Electronics,Dell,DEL-ELE-448,SNDE473078,SNDE473078,SNDE473078,2025-05-04,1262.69,Target,2025-05-04,2027-05-04,Dell Care Protection,Standard,2027-01-09,2027-01-11,Component Failure,Cooling fan bearing seized up leading to emergency thermal shutdown.,Component Failure,20,115,1,False,True,True,True,True,False,1,False,False,False,False,Manual Review Required
CLM-00307,PRD-29252,Smart Watch Series 7,Electronics,Samsung,SAM-ELE-957,SNSA722776,SNSA722776,SNSA722776,2024-07-21,478.08,BestBuy,2024-07-21,2026-07-21,Samsung Care Protection,Standard,2026-10-11,2026-10-15,Manufacturing Defect,Factory assembly defect leading to unprovoked system failure.,Manufacturing,26,-82,0,True,True,True,True,True,False,0,False,False,False,False,Likely Invalid
